ID,AUTHOR,WORK,LOCATION,TEXT,Vm,VM_LEMMA,VM_PERSONAL,VM_MOD,Vinf,VINF_A,VINF_B,VINF_C,VINF_D,Vinf_Cop,Obj,OBJ_A,OBJ_B,OBJ_C,Pred,PRED_A,PRED_B,PRED_C,PRED_D,PRED_E,PRED_F,PRED_G,Attr,Attr_B,CHECK,Anot,DIST_OBJ_PRED,GENRE,DIALECT
10047,Xenophon (0032),Constitution of the Lacedaemonians (010),13.9.1,ἔξεστι δὲ τῷ νέῳ καὶ κεχριμένῳ εἰς μάχην συνιέναι καὶ φαιδρὸν εἶναι καὶ εὐδόκιμον.,ἔξεστι,ἔξεστι,FALSE,TRUE,"συνιέναι, εἶναι",συνιέναι,εἶναι,NA,NA,TRUE,τῷ νέῳ,τῷ νέῳ,NA,NA,"κεχριμένῳ, φαιδρὸν, εὐδόκιμον",κεχριμένῳ,φαιδρὸν,εὐδόκιμον,NA,NA,NA,NA,TRUE,FALSE,FALSE,Comentar sobre cópula apenas para os dois últimos preds,2,juridical,attic
10053,Xenophon (0032),Cyropaedia (007),2.1.15.7,"ἔξεστι δ’ ὑμῖν, εἰ βούλεσθε, λαβόντας ὅπλα οἷάπερ ἡμεῖς ἔχομεν εἰς τὸν αὐτὸν ἡμῖν κίνδυνον ἐμβαίνειν, καὶ ἄν τι ἐκ τούτων καλὸν κἀγαθὸν γίγνηται, τῶν ὁμοίων ἡμῖν ἀξιοῦσθαι.",ἔξεστι,ἔξεστι,FALSE,TRUE,ἐμβαίνειν,ἐμβαίνειν,NA,NA,NA,FALSE,ὑμῖν,ὑμῖν,NA,NA,λαβόντας,λαβόντας,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,3,historiography,attic
10061,Xenophon (0032),Cyropaedia (007),4.3.14.5,"ὅπου γὰρ ἂν βουλώμεθα, ἐξέσται ἡμῖν πεζοῖς εὐθὺς μάχεσθαι·",ἐξέσται,ἔξεστι,FALSE,TRUE,μάχεσθαι,μάχεσθαι,NA,NA,NA,FALSE,ἡμῖν,ἡμῖν,NA,NA,πεζοῖς,πεζοῖς,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,1,historiography,attic
10064,Xenophon (0032),Cyropaedia (007),7.2.14.1,ἐξέσται δέ σοι ἰδόντι ταῦτα ἐλθόντα ἔτι καὶ περὶ τῆς ἁρπαγῆς βουλεύσασθαι.,ἐξέσται,ἔξεστι,FALSE,TRUE,βουλεύσασθαι,βουλεύσασθαι,NA,NA,NA,FALSE,σοι,σοι,NA,NA,"ἰδόντι, ἐλθόντα",ἰδόντι,ἐλθόντα,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,Comentar diferença de efeitos dos particípios,1,historiography,attic
10070,Xenophon (0032),Cyropaedia (007),8.3.50.1,"οὕτω δὴ ὅ τε Φεραύλας ὑπερήδετο ὅτι ἐξέσοιτο αὐτῷ ἀπαλλαγέντι τῆς τῶν ἄλλων κτημάτων ἐπιμελείας ἀμφὶ τοὺς φίλους ἔχειν, ὅ τε Σάκας ὅτι ἔμελλε πολλὰ ἔχων πολλοῖς χρήσεσθαι.",ἐξέσοιτο,ἔξεστι,FALSE,TRUE,ἔχειν,ἔχειν,NA,NA,NA,FALSE,αὐτῷ,αὐτῷ,NA,NA,ἀπαλλαγέντι,ἀπαλλαγέντι,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,1,historiography,attic
10075,Xenophon (0032),Hellenica (001),2.3.41.8,"ἐξῆν γὰρ αὐτοῖς, εἰ τούτου γε δέοιντο, καὶ μηδένα λιπεῖν ὀλίγον ἔτι χρόνον τῷ λιμῷ πιέσαντας.",ἐξῆν,ἔξεστι,FALSE,TRUE,λιπεῖν,λιπεῖν,NA,NA,NA,FALSE,αὐτοῖς,αὐτοῖς,NA,NA,πιέσαντας,πιέσαντας,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,13,historiography,attic
10078,Xenophon (0032),Hellenica (001),4.1.35.3,νῦν δὲ ἔξεστί σοι μεθ’ ἡμῶν γενομένῳ μηδένα προσκυνοῦντα μηδὲ δεσπότην ἔχοντα ζῆν καρπούμενον τὰ σαυτοῦ.,ἔξεστί,ἔξεστι,FALSE,TRUE,ζῆν,ζῆν,NA,NA,NA,FALSE,σοι,σοι,NA,NA,"γενομένῳ, προσκυνοῦντα, ἔχοντα, καρπούμενον",γενομένῳ,προσκυνοῦντα,ἔχοντα,καρπούμενον,NA,NA,NA,TRUE,FALSE,TRUE,Efeito de relativa,3,historiography,attic
10079,Xenophon (0032),Hellenica (001),4.8.4.1,"ὦ ἄνδρες, νῦν ἔξεστιν ὑμῖν καὶ πρόσθεν φίλοις οὖσι τῇ πόλει ἡμῶν εὐεργέτας φανῆναι τῶν Λακεδαιμονίων.",ἔξεστιν,ἔξεστι,FALSE,TRUE,φανῆναι,φανῆναι,NA,NA,NA,TRUE,ὑμῖν,ὑμῖν,NA,NA,"φίλοις οὖσι, εὐεργέτας",φίλοις οὖσι,εὐεργέτας,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,Efeito de relativa,3,historiography,attic
10081,Xenophon (0032),Hellenica (001),5.4.26.2,"ἔξεστί σοι, ὦ υἱέ, σῶσαι τὸν πατέρα, δεηθέντι Ἀρχιδάμου εὐμενῆ Ἀγησίλαον ἐμοὶ εἰς τὴν κρίσιν παρασχεῖν.",ἔξεστί,ἔξεστι,FALSE,TRUE,σῶσαι,σῶσαι,NA,NA,NA,FALSE,σοι,σοι,NA,NA,δεηθέντι,δεηθέντι,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,6,historiography,attic
10084,Xenophon (0032),Hellenica (001),7.1.17.1,"ὡς δὲ οἱ σωθέντες ἐκ τοῦ πράγματος ἀπέφυγον ἐπὶ τὸν ἐγγύτατα λόφον, ἐξὸν τῷ Λακεδαιμονίων πολεμάρχῳ λαβόντι ὁπόσους μὲν ἐβούλετο τῶν συμμάχων ὁπλίτας, ὁπόσους δὲ πελταστάς, κατέχειν τὸ χωρίον, καὶ γὰρ τὰ ἐπιτήδεια ἐξῆν ἀσφαλῶς ἐκ Κεγχρειῶν κομίζεσθαι, οὐκ ἐποίησε ταῦτα, ἀλλὰ μάλα ἀπορούντων τῶν Θηβαίων πῶς χρὴ ἐκ τοῦ πρὸς Σικυῶνα βλέποντος καταβῆναι ἢ πάλιν ἀπελθεῖν, σπονδὰς ποιησάμενος, ὡς τοῖς πλείστοις ἐδόκει, πρὸς Θηβαίων μᾶλλον ἢ πρὸς ἑαυτῶν, οὕτως ἀπῆλθε καὶ τοὺς μεθ’ αὑτοῦ ἀπήγαγεν.",ἐξὸν,ἔξεστι,FALSE,TRUE,κατέχειν,κατέχειν,NA,NA,NA,FALSE,τῷ Λακεδαιμονίων πολεμάρχῳ,τῷ Λακεδαιμονίων πολεμάρχῳ,NA,NA,λαβόντι,λαβόντι,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,1,historiography,attic
10112,Xenophon (0032),Anabasis (006),3.2.11.1,"ἔπειτα δὲ ἀναμνήσω γὰρ ὑμᾶς καὶ τοὺς τῶν προγόνων τῶν ἡμετέρων κινδύνους, ἵνα εἰδῆτε ὡς ἀγαθοῖς τε ὑμῖν προσήκει εἶναι σῴζονταί τε σὺν τοῖς θεοῖς καὶ ἐκ πάνυ δεινῶν οἱ ἀγαθοί.",προσήκει,προσήκω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,TRUE,ὑμῖν,ὑμῖν,NA,NA,ἀγαθοῖς,ἀγαθοῖς,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,MESTRADO,-2,historiography,attic
10115,Xenophon (0032),Apology (005),24.5,"ἐμοὶ δὲ τί προσήκει νῦν μεῖον φρονεῖν ἢ πρὶν κατακριθῆναι, μηδὲν ἐλεγχθέντι ὡς πεποίηκά τι ὧν ἐγράψαντό με;",προσήκει,προσήκω,FALSE,TRUE,κατακριθῆναι,κατακριθῆναι,NA,NA,NA,FALSE,ἐμοὶ,ἐμοὶ,NA,NA,ἐλεγχθέντι,ἐλεγχθέντι,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,11,philosophical_dialogue,attic
10136,Xenophon (0032),On the Cavalry Commander (012),7.1.1,παντὶ μὲν οὖν προσήκει ἄρχοντι φρονίμῳ εἶναι·,προσήκει,προσήκω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,TRUE,παντὶ,παντὶ,NA,NA,ἄρχοντι φρονίμῳ,ἄρχοντι φρονίμῳ,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,Discutir: um ou dois pred?,4,other,attic
10167,Xenophon (0032),Economics (003),11.23.3,"ἢ γὰρ κατηγοροῦντός τινος τῶν οἰκετῶν ἢ ἀπολογουμένου ἀκούσας ἐλέγχειν πειρῶμαι, ἢ μέμφομαί τινα πρὸς τοὺς φίλους ἢ ἐπαινῶ, ἢ διαλλάττω τινὰς τῶν ἐπιτηδείων πειρώμενος διδάσκειν ὡς συμφέρει αὐτοῖς φίλους εἶναι μᾶλλον ἢ πολεμίους, ἢ ἐπιτιμῶμέν τινι στρατηγῷ συμπαρόντες, ἢ ἀπολογούμεθα ὑπέρ του, εἴ τις ἀδίκως αἰτίαν ἔχει, ἢ κατηγοροῦμεν πρὸς ἀλλήλους, εἴ τις ἀδίκως τιμᾶται.",συμφέρει,συμφέρω,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,FALSE,αὐτοῖς,αὐτοῖς,NA,NA,"φίλους, πολεμίους",φίλους,πολεμίους,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,1,philosophical_dialogue,attic
10189,Xenophon (0032),Hiero (008),11.9.1,"περίβλεπτος δὲ ὢν οὐχ ὑπὸ ἰδιωτῶν μόνον ἀλλὰ καὶ ὑπὸ πολλῶν πόλεων ἀγαπῷο ἄν, καὶ θαυμαστὸς οὐκ ἰδίᾳ μόνον ἀλλὰ καὶ δημοσίᾳ παρὰ πᾶσιν ἂν εἴης, καὶ ἐξείη μὲν ἄν σοι ἕνεκεν ἀσφαλείας, εἴ ποι βούλοιο, θεωρήσοντι πορεύεσθαι, ἐξείη δ’ ἂν αὐτοῦ μένοντι τοῦτο πράττειν.",ἐξείη,ἔξεστι,FALSE,TRUE,πορεύεσθαι,πορεύεσθαι,NA,NA,NA,FALSE,σοι,σοι,NA,NA,"θεωρήσοντι, μένοντι",θεωρήσοντι,μένοντι,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,Comentar repetição de eceih sem obj,6,philosophical_dialogue,attic
10195,Xenophon (0032),Memorabilia (002),2.1.33.12,"τοιαῦτά σοι, ὦ παῖ τοκέων ἀγαθῶν Ἡράκλεις, ἔξεστι διαπονησαμένῳ τὴν μακαριστοτάτην εὐδαιμονίαν κεκτῆσθαι.",ἔξεστι,ἔξεστι,FALSE,TRUE,κεκτῆσθαι,κεκτῆσθαι,NA,NA,NA,FALSE,σοι,σοι,NA,NA,διαπονησαμένῳ,διαπονησαμένῳ,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,7,philosophical_dialogue,attic
10196,Xenophon (0032),Memorabilia (002),2.6.26.1,"ἀλλὰ καὶ ἐν τοῖς γυμνικοῖς ἀγῶσι δῆλόν ἐστιν, ὅτι, εἰ ἐξῆν τοῖς κρατίστοις συνθεμένους ἐπὶ τοὺς χείρους ἰέναι, πάντας ἂν τοὺς ἀγῶνας οὗτοι ἐνίκων καὶ πάντα τὰ ἆθλα οὗτοι ἐλάμβανον.",ἐξῆν,ἔξεστι,FALSE,TRUE,ἰέναι,ἰέναι,NA,NA,NA,FALSE,τοῖς κρατίστοις,τοῖς κρατίστοις,NA,NA,συνθεμένους,συνθεμένους,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,Comentar,1,philosophical_dialogue,attic
10199,Xenophon (0032),Memorabilia (002),4.5.10.7,"τῷ γὰρ ἂν ἧττον φήσαιμεν τῶν τοιούτων προσήκειν, ἢ ᾧ ἥκιστα ἔξεστι ταῦτα πράττειν, κατεχομένῳ ἐπὶ τῷ σπουδάζειν περὶ τὰς ἐγγυτάτω ἡδονάς;",ἔξεστι,ἔξεστι,FALSE,TRUE,πράττειν,πράττειν,NA,NA,NA,FALSE,ᾧ,ᾧ,NA,NA,κατεχομένῳ,κατεχομένῳ,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,Comentar possibilidade de ser externo,5,philosophical_dialogue,attic
10200,Xenophon (0032),Memorabilia (002),4.5.11.7,"ἀλλὰ τοῖς ἐγκρατέσι μόνοις ἔξεστι σκοπεῖν τὰ κράτιστα τῶν πραγμάτων, καὶ λόγῳ καὶ ἔργῳ διαλέγοντας κατὰ γένη τὰ μὲν ἀγαθὰ προαιρεῖσθαι, τῶν δὲ κακῶν ἀπέχεσθαι.",ἔξεστι,ἔξεστι,FALSE,TRUE,σκοπεῖν,σκοπεῖν,NA,NA,NA,FALSE,τοῖς ἐγκρατέσι μόνοις,τοῖς ἐγκρατέσι μόνοις,NA,NA,διαλέγοντας,διαλέγοντας,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,11,philosophical_dialogue,attic
10204,Xenophon (0032),On the Cavalry Commander (012),4.12.1,ἔτι δὲ τῷ κρυπτὰς ἔχοντι φυλακὰς ἐξέσται μὲν φανεροῖς ὀλίγοις ἔμπροσθεν τῶν κρυπτῶν φυλάττοντα πειρᾶσθαι τοὺς πολεμίους εἰς ἐνέδρας ὑπάγειν·,ἐξέσται,ἔξεστι,FALSE,TRUE,πειρᾶσθαι,πειρᾶσθαι,NA,NA,NA,FALSE,τῷ ... ἔχοντι,τῷ ... ἔχοντι,NA,NA,φυλάττοντα,φυλάττοντα,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,9,other,attic
10208,Xenophon (0032),Symposium (004),4.31.1,"νῦν δ’ ἐπειδὴ τῶν ὑπερορίων στέρομαι καὶ τὰ ἔγγεια οὐ καρποῦμαι καὶ τὰ ἐκ τῆς οἰκίας πέπραται, ἡδέως μὲν καθεύδω ἐκτεταμένος, πιστὸς δὲ τῇ πόλει γεγένημαι, οὐκέτι δὲ ἀπειλοῦμαι, ἀλλ’ ἤδη ἀπειλῶ ἄλλοις, ὡς ἐλευθέρῳ τε ἔξεστί μοι καὶ ἀποδημεῖν καὶ ἐπιδημεῖν·",ἔξεστί,ἔξεστι,FALSE,TRUE,ἀποδημεῖν,ἀποδημεῖν,NA,NA,NA,FALSE,μοι,μοι,NA,NA,ἐλευθέρῳ,ἐλευθέρῳ,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,Comentar possibilidade de ser externo,-3,philosophical_dialogue,attic
10216,Xenophon (0032),Hellenica (001),5.4.60.3,ἐξεῖναι γὰρ σφίσι ναῦς πληρώσαντας πολὺ πλείους τῶν Ἀθηναίων ἑλεῖν λιμῷ τὴν πόλιν αὐτῶν·,ἐξεῖναι,ἔξεστι,FALSE,TRUE,ἑλεῖν,ἑλεῖν,NA,NA,NA,FALSE,σφίσι,σφίσι,NA,NA,πληρώσαντας,πληρώσαντας,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,2,historiography,attic
10220,Xenophon (0032),Memorabilia (002),3.9.9.4,ἐξεῖναι γὰρ αὐτοῖς ἰέναι πράξοντας τὰ βελτίω τούτων.,ἐξεῖναι,ἔξεστι,FALSE,TRUE,ἰέναι,ἰέναι,NA,NA,NA,FALSE,αὐτοῖς,αὐτοῖς,NA,NA,πράξοντας,πράξοντας,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,2,philosophical_dialogue,attic
10224,Xenophon (0032),Memorabilia (002),2.6.36.7,ἃ δὴ καὶ ἐγὼ πεισθεὶς ὀρθῶς ἔχειν ἡγοῦμαι οὐκ ἐξεῖναί μοι περὶ σοῦ λέγειν ἐπαινοῦντι οὐδὲν ὅ τι ἂν μὴ ἀληθεύω.,ἐξεῖναί,ἔξεστι,FALSE,TRUE,λέγειν,λέγειν,NA,NA,NA,FALSE,μοι,μοι,NA,NA,ἐπαινοῦντι,ἐπαινοῦντι,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,4,philosophical_dialogue,attic
10226,Xenophon (0032),Hiero (008),6.11.3,"πιστὸν δὲ ἕνα πολὺ χαλεπώτερον εὑρεῖν ἢ πάνυ πολλοὺς ἐργάτας ὁποίου βούλει ἔργου, ἄλλως τε καὶ ὁπόταν χρημάτων μὲν ἕνεκα παρῶσιν οἱ φυλάττοντες, ἐξῇ δ’ αὐτοῖς ἐν ὀλίγῳ χρόνῳ πολὺ πλείω λαβεῖν ἀποκτείνασι τὸν τύραννον ἢ ὅσα πολὺν χρόνον φυλάττοντες παρὰ τοῦ τυράννου λαμβάνουσιν.",ἐξῇ,ἔξεστι,FALSE,TRUE,λαβεῖν,λαβεῖν,NA,NA,NA,FALSE,αὐτοῖς,αὐτοῖς,NA,NA,ἀποκτείνασι,ἀποκτείνασι,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,7,philosophical_dialogue,attic
10228,Xenophon (0032),Agesilaus (009),2.12.3,"ἐξὸν γὰρ αὐτῷ παρέντι τοὺς διαπίπτοντας ἑπομένῳ χειροῦσθαι τοὺς ὄπισθεν οὐκ ἐποίησε τοῦτο, ἀλλ’ ἀντιμέτωπος συνέρραξε τοῖς Θηβαίοις.",ἐξὸν,ἔξεστι,FALSE,TRUE,χειροῦσθαι,χειροῦσθαι,NA,NA,NA,FALSE,αὐτῷ,αὐτῷ,NA,NA,"παρέντι, ἑπομένῳ",παρέντι,ἑπομένῳ,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,Comentar o efeito do primeiro particípio,1,historiography,attic
10232,Xenophon (0032),Anabasis (006),5.6.3.1,"ἀναστὰς δὲ Ἑκατώνυμος πρῶτον μὲν ἀπελογήσατο περὶ οὗ εἶπεν ὡς τὸν Παφλαγόνα φίλον ποιήσοιντο, ὅτι οὐχ ὡς τοῖς Ἕλλησι πολεμησόντων σφῶν εἴποι, ἀλλ’ ὅτι ἐξὸν τοῖς βαρβάροις φίλους εἶναι τοὺς Ἕλληνας αἱρήσονται.",ἐξὸν,ἔξεστι,FALSE,TRUE,εἶναι,εἶναι,NA,NA,NA,TRUE,τοῖς βαρβάροις,τοῖς βαρβάροις,NA,NA,φίλους,φίλους,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,1,historiography,attic
10240,Xenophon (0032),Hellenica (001),4.3.19.3,"ἐξὸν γὰρ αὐτῷ παρέντι τοὺς διαπίπτοντας ἀκολουθοῦντι χειροῦσθαι τοὺς ὄπισθεν, οὐκ ἐποίησε τοῦτο, ἀλλ’ ἀντιμέτωπος συνέρραξε τοῖς Θηβαίοις·",ἐξὸν,ἔξεστι,FALSE,TRUE,χειροῦσθαι,χειροῦσθαι,NA,NA,NA,FALSE,αὐτῷ,αὐτῷ,NA,NA,"παρέντι, ἀκολουθοῦντι",παρέντι,ἀκολουθοῦντι,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,Estranho ainda,1,historiography,attic
10299,Xenophon (0032),Hellenica (001),6.1.13.5,"ὁ δ’ ἐπαινέσας με καὶ εἰπὼν ὅτι μᾶλλον ἑκτέον μου εἴη, ὅτι τοιοῦτος εἴην, ἀφῆκέ μοι ἐλθόντι πρὸς ὑμᾶς λέγειν τἀληθῆ, ὅτι διανοοῖτο στρατεύειν ἐπὶ Φαρσαλίους, εἰ μὴ πεισοίμεθα.",ἀφῆκέ,ἀφίημι,TRUE,FALSE,λέγειν,λέγειν,NA,NA,NA,FALSE,μοι,μοι,NA,NA,ἐλθόντι,ἐλθόντι,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,1,historiography,attic
10326,Xenophon (0032),Anabasis (006),6.6.33.1,"δέονται δέ σου καὶ τοῦτο, παραγενόμενον καὶ ἄρξαντα ἑαυτῶν πεῖραν λαβεῖν καὶ Δεξίππου καὶ σφῶν τῶν ἄλλων οἷος ἕκαστός ἐστι, καὶ τὴν ἀξίαν ἑκάστοις νεῖμαι.",δέονται,δέομαι,TRUE,FALSE,πεῖραν,πεῖραν,NA,NA,NA,FALSE,σου,σου,NA,NA,"παραγενόμενον, ἄρξαντα",παραγενόμενον,ἄρξαντα,NA,NA,NA,NA,NA,FALSE,NA,FALSE,MESTRADO,3,historiography,attic
10567,Xenophon (0032),Cyropaedia (007),6.4.9.3,"ἀλλ’, ὦ Ζεῦ μέγιστε, δός μοι φανῆναι ἀξίῳ μὲν Πανθείας ἀνδρί, ἀξίῳ δὲ Κύρου φίλῳ τοῦ ἡμᾶς τιμήσαντος.",δός,δίδωμι,TRUE,FALSE,φανῆναι,φανῆναι,NA,NA,NA,TRUE,μοι,μοι,NA,NA,"ἀξίῳ... ἀνδρί, ἀξίῳ... φίλῳ",ἀξίῳ... ἀνδρί,ἀξίῳ... φίλῳ,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,Comentar coordenação e fanenai,2,historiography,attic
10771,Xenophon (0032),Anabasis (006),6.6.15.1,"ἐγὼ μὲν οὖν (καὶ γὰρ ἀκούω Δέξιππον λέγειν πρὸς Κλέανδρον ὡς οὐκ ἂν ἐποίησεν Ἀγασίας ταῦτα, εἰ μὴ ἐγὼ αὐτὸν ἐκέλευσα), ἐγὼ μὲν οὖν ἀπολύω καὶ ὑμᾶς τῆς αἰτίας καὶ Ἀγασίαν, ἂν αὐτὸς Ἀγασίας φήσῃ ἐμέ τι τούτων αἴτιον εἶναι, καὶ καταδικάζω ἐμαυτοῦ, εἰ ἐγὼ πετροβολίας ἢ ἄλλου τινὸς βιαίου ἐξάρχω, τῆς ἐσχάτης δίκης ἄξιος εἶναι, καὶ ὑφέξω τὴν δίκην.",καταδικάζω,καταδικάζω,TRUE,FALSE,εἶναι,εἶναι,NA,NA,NA,TRUE,ἐμαυτοῦ,ἐμαυτοῦ,NA,NA,ἄξιος,ἄξιος,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,"REFLEXIVO, +NOM",12,historiography,attic
